,user,song,play_count,total_play_count,fractional_play_count
18427,7aea7fc1f48e8f32b403113baec0c0a8c6086ce4,SOSJDQJ12A8C13D4A9,5,108,0.046296296296296294
37491,491d048e26c51fcda0744355bf191d4ccf36f118,SOVDLZN12AB0185BEA,5,191,0.02617801047120419
22814,17d3104690880b6fbc4e347414c3999fa5df155a,SOPQLBY12A6310E992,1,275,0.0036363636363636364
2609,fe2d77de7e57f3b3eedcf473545110b13ca03426,SONNSYV12A8C146BEC,2,919,0.002176278563656148
30994,87b9680d2db44f901bf79d9a61fb298dbb2a6603,SOOCKPO12A67021D10,1,101,0.009900990099009901
14203,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOKLRPJ12A8C13C3FE,5,297,0.016835016835016835
16072,797cbbace429fee2717a14ff992df0acd3990368,SOPWZGK12A67020744,2,191,0.010471204188481676
19992,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOJSTYO12A8C13F200,2,1000,0.002
27930,6d8d89c2073247e77fd23f8f53f9185a1b05c214,SOKNWRZ12A8C13BF62,2,163,0.012269938650306749
16726,222542d2ce54e6949f9346d331dd8a028b044826,SOXMGFH12A6701FF31,10,307,0.03257328990228013
4775,63aa3e991a33c309016051541b8084ff0aec7284,SOVXCNA12A58A7881A,1,160,0.00625
30599,7560076aa3ff4c9a46d917262a87a3d830543469,SOUNJIO12AB0181339,4,160,0.025
1710,53f5a96ce4fe0b735815c877e225225e95061b1b,SOZPLKR12A6D4F8421,1,150,0.006666666666666667
23556,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOUTGUB12AB017DC5B,1,154,0.006493506493506494
27821,0469bfcd3e17b383cbf1a362af8844a44339998d,SOQGJZA12A8C1367AE,22,671,0.03278688524590164
20130,89d41a4bf3ebbde797df8b554dcbb0cb08e21bc5,SOBOUPA12A6D4F81F1,16,672,0.023809523809523808
6020,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOPREHY12AB01815F9,2,1259,0.0015885623510722795
34634,fa5d9eddc010bc3fc71f8a42db15e5dd4f1c18a3,SODLLYS12A8C13A96B,10,832,0.01201923076923077
24900,b4565d87a53751d2370be4247718b699f7fff028,SOZGDUH12AF72A6DB2,1,63,0.015873015873015872
18948,2e21c7fa3c52a4f3b33019601d67fbdfc12626a6,SONPLUD12A8C13BF4B,1,96,0.010416666666666666
14610,91cf50e35e3fa924450d86ecae248b7cea113f0b,SOYFMNU12AB0181435,1,257,0.0038910505836575876
15981,119b7c88d58d0c6eb051365c103da5caf817bea6,SOVDLZN12AB0185BEA,3,2477,0.0012111425111021397
25158,d19e8c59d207bf3e3c7ca0248a1fa684c00d006b,SOIMCDE12A6D4F8383,1,354,0.002824858757062147
7850,ee0a82caa004000e80a192be7c455a53b8256f20,SOTNHIP12AB0183131,26,202,0.12871287128712872
4573,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOISNSU12AC468C0D8,5,1585,0.0031545741324921135
9835,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWGXOP12A6701E93A,1,748,0.001336898395721925
6957,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SOKOXWU12AF72AD1BC,4,1540,0.0025974025974025974
16896,80f383bf5f6581572f6ccac661727956df49f7df,SOWSSRH12A58A7CE5D,5,435,0.011494252873563218
1742,d9e5124935aebeb6b9b169df2d28e1fc658d3566,SOWEUOO12A6D4F6D0C,3,214,0.014018691588785047
32228,80f3cceeac5a7266b6d3696c04f21925e72bf9f4,SOWFIFP12A8C13A9EE,4,433,0.009237875288683603
38,4e11f45d732f4861772b2906f81a7d384552ad12,SOQJLWB12A6701E7B3,2,259,0.007722007722007722
6678,69963f38f75cedf4029510ba20351fec7bdaede9,SONMOVN12A8C13C0C9,29,288,0.10069444444444445
22239,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOXAQJS12AB018CBF7,28,931,0.03007518796992481
14574,91cf50e35e3fa924450d86ecae248b7cea113f0b,SOSNMJN12A58A7A649,7,257,0.027237354085603113
23474,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOVWADY12AB0189C63,1,550,0.0018181818181818182
22973,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOJGSIO12A8C141DBF,2,1172,0.0017064846416382253
29666,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOTMKZF12AB0187412,3,970,0.003092783505154639
10528,49b142551f26ec13c3376b1d5601eff26649927c,SOOABBO12A6701DFDA,3,311,0.00964630225080386
26000,3325fe1d8da7b13dd42004ede8011ce3d7cd205d,SOMRYYN12A6310F0F3,20,1732,0.011547344110854504
28831,4ea4ef23853df11d4321bc458471a7b42aeb54cf,SOUVTSM12AC468F6A7,1,667,0.0014992503748125937
20154,89d41a4bf3ebbde797df8b554dcbb0cb08e21bc5,SOSCIZP12AB0181D2F,46,672,0.06845238095238096
37212,73a9b86c602d2ab5eb151b77f58bb6e7315dd7b2,SOSUWJE12AB0184567,4,259,0.015444015444015444
1191,6d625c6557df84b60d90426c0116138b617b9449,SOFLJQZ12A6D4FADA6,2,1089,0.0018365472910927456
22502,b33890c07bdc7497718af93cd00077e644440b49,SOSLZXV12A8C1354C9,2,357,0.0056022408963585435
22098,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOHZPIK12A58A7CCAE,1,931,0.0010741138560687433
1820,7e89a43dc229de4259b5a36053de255a6247a773,SOYIZSN12A6701E0BB,10,110,0.09090909090909091
18494,c20bccecc9d79ae108226e36cec975cd3c1227f7,SOUGAYN12A6D4F6E90,1,114,0.008771929824561403
26429,9b6067c2ab340f262024a1b2d6a3b80da95b2984,SOXUYUZ12A8C13A67E,2,387,0.00516795865633075
627,b048f21afd5e7467f187bf9f9d413e97c32313a9,SOZAZZK12A6701F98D,2,276,0.007246376811594203
19036,6b50806e254895ec3c9a0cb1bee7ac30d80a0f77,SOWEBRA12A6701F115,1,408,0.0024509803921568627
28150,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOONUTJ12A6701D7B4,1,789,0.0012674271229404308
7712,6a8fb4968a5f3b0a5b3708258e2582f66001b15a,SOUNZHU12A8AE47481,80,684,0.11695906432748537
34033,4cb4632e48cd8960dc113eae340adc402a0413cf,SOSXPFU12AB017FE27,3,459,0.006535947712418301
15654,b7b27457acf41d121f029edf004247acad3f4b70,SORJICW12A8C13640D,1,304,0.003289473684210526
363,45f06d9d15adbd8575a63e848b1f1c202afbf308,SODJWHY12A8C142CCE,1,640,0.0015625
7078,ae552344f08d59c11b0a0b217f66b17ba9b37ba9,SORGRVL12A6310F105,2,338,0.005917159763313609
34101,a4ccc36714975978b545e35db83584fa9f7fa6c6,SOLWHSJ12A67AE227B,6,187,0.03208556149732621
26512,af20e9d2df320612f53912d37dbd5c739e8d4710,SOZDGEW12A8C13E748,16,367,0.043596730245231606
36911,6c6289326f70321f2b3e072daa44819efc55639a,SOULTKQ12AB018A183,5,698,0.0071633237822349575
5775,2f72cbcbf49aac438f614626d86c5e93efb82206,SOSUWJE12AB0184567,3,197,0.015228426395939087
11487,db6a78c78c9239aba33861dae7611a6893fb27d5,SOBONKR12A58A7A7E0,6,1229,0.004882017900732303
9693,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOIMCDE12A6D4F8383,1,748,0.001336898395721925
12546,a0cce68e115910e1ad80fd1502bab746c74835f5,SOVFBUL12A58A7B498,1,188,0.005319148936170213
18969,2e21c7fa3c52a4f3b33019601d67fbdfc12626a6,SOWFPLI12A6310DFA1,1,96,0.010416666666666666
23099,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOWGIBZ12A8C136A2E,5,1172,0.004266211604095563
22242,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOXNZOW12AB017F756,1,931,0.0010741138560687433
18303,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOUGOHW12AB018AEA3,35,3985,0.00878293601003764
22357,fc77d71ecc8a4c7f4a0402fbe9118973124391fe,SOMMUKQ12AB01801A5,2,387,0.00516795865633075
29746,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOYMIMI12AB0181E5C,26,970,0.026804123711340205
24721,2be94fe8976330172517c748780600f38ff55c2c,SOEBOWM12AB017F279,1,1032,0.0009689922480620155
26672,003a5e3285141b1a54edbc51fbfa1cc922023aae,SOMGIYR12AB0187973,52,655,0.07938931297709924
9053,5339907639d69d89e0447aad8e0277d5e455dc76,SOUKJBT12A6701C4D6,6,511,0.011741682974559686
36990,e6e0f68e948d7bcbf2ed9c4506a40a139a5e7bc7,SOPABZM12A6D4FC668,1,681,0.0014684287812041115
20960,6bfaf522b9bfb59370d8adfa7f6093579502d775,SOTFIPT12A6701F2FA,1,765,0.00130718954248366
30818,b7c24f770be6b802805ac0e2106624a517643c17,SOVDSJC12A58A7A271,11,2040,0.005392156862745098
4744,6b2787bcf47cfea75b734729cdaddd700137ad5a,SOURVJI12A58A7F353,2,1234,0.0016207455429497568
17304,6e0a8e9103ad7d68e63d350fbff3386c75613ab2,SOYEQLD12AB017C713,1,686,0.0014577259475218659
32947,13a2d690b099bcd3fdd256bd39aa14edadd5db08,SOUCMUI12AB018C0C6,3,658,0.004559270516717325
8795,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOYGKNI12AB0187E6E,4,1247,0.0032076984763432237
36000,ec06a94669597cdc8d1360c6a906aa95333326e8,SOXNZOW12AB017F756,24,483,0.049689440993788817
23780,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOUCMUI12AB018C0C6,1,304,0.003289473684210526
12374,0bddd6707477153b58e187ff937caf70ca1d5f62,SOTWNDJ12A8C143984,11,799,0.01376720901126408
21195,d973927bf4dc68e84e595f206f899631e74f5baa,SOIZLKI12A6D4F7B61,4,846,0.004728132387706856
27361,002b63a7e2247de6d62bc62f253474edc7dd044c,SOSELMV12A6D4FCF5A,13,686,0.018950437317784258
9888,4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAUWYT12A81C206F1,45,1386,0.032467532467532464
22684,9c2dfee26bbdd4fb19e9800244bea6e7181caeae,SOUVUHC12A67020E3B,4,563,0.007104795737122558
13455,e0892dd1ac13bb10434b026372e7a0d2fae62444,SOTFIPT12A6701F2FA,1,296,0.0033783783783783786
10879,761d16dd52a522ab3244374d89bcd56887f5ae76,SOZCWQA12A6701C798,1,90,0.011111111111111112
11314,9560966fa5a7d4785a96b542a4b8a4ce1de4258e,SOTVMLE12AB018168E,2,199,0.010050251256281407
6898,ab8fcf84d35479e7a2c88416040e67a78217fbda,SOFLJQZ12A6D4FADA6,41,638,0.06426332288401254
17148,78bf7dff0b700e44aff7c638db71b1a14e43e12e,SOLRBSH12AB018AE7B,2,64,0.03125
12808,52c79ed4030798e03f90cc2f46de9a92b7537c92,SOUSMXX12AB0185C24,1,382,0.002617801047120419
445,9acce6b22c8ae6adbd9e0933fb0a374b149e8e88,SOXBCZH12A67ADAD77,1,83,0.012048192771084338
18858,0025bfe6248070545d23721083acd3f60451da4f,SOTNHIP12AB0183131,6,52,0.11538461538461539
16429,62d59a3a252b58415e7aececf237de61535b7d5a,SOZSFWF12A6D4F93D5,2,115,0.017391304347826087
18396,bdf5314983631954f528737d3babb3f68430574c,SOAUWYT12A81C206F1,4,314,0.012738853503184714
36995,e6e0f68e948d7bcbf2ed9c4506a40a139a5e7bc7,SOPQLBY12A6310E992,14,681,0.020558002936857563
12492,9cdc5894219273434594b3cad7a4fe9b50df76eb,SOWPASM12A8C142B88,3,790,0.0037974683544303796
8850,1f91494ea547a8eb6168ba08735a667667c47e04,SOSJRJP12A6D4F826F,1,466,0.002145922746781116
1088,6ccd111af9b4baa497aacd6d1863cbf5a141acc6,SOXRSDX12A67ADA057,1,409,0.0024449877750611247
5189,edbeebbe98aeceb8d38b1de33ac1b1e201041284,SOSLQGG12A6D4F5045,2,180,0.011111111111111112
12178,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOKUTUM12A6701D9CD,1,989,0.0010111223458038423
34215,f9edc8907be695518817082a224aa43beca7d994,SOVWADY12AB0189C63,5,302,0.016556291390728478
3527,fef771ab021c200187a419f5e55311390f850a50,SOOXJDU12A8AE47ECB,7,186,0.03763440860215054
34390,99dedd05d478e3aa54b199f4432fcb9907456b34,SOWONPQ12A8BED02A8,1,498,0.002008032128514056
5372,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOHFNKO12AB017C772,3,716,0.004189944134078212
30365,6a6d346cc92ee699a765a06fd97db74b864a8129,SOSVPIE12A6D4FA873,9,2502,0.0035971223021582736
28945,c6407c06bb11a4fc74b1dbbd4b4474d89581f08b,SOGTQNI12AB0184A5C,1,763,0.001310615989515072
6443,e3d45fa4071c85b044191cabf0284e74c744a037,SOVWHPM12AB017DABB,7,304,0.023026315789473683
2126,dd29009e6148c8c21544c27e7c074b4601ba54e5,SOPCTBB12AF72A1B64,2,70,0.02857142857142857
23260,c4ba936dabbf1a09945bc9073126384778075229,SOWKQYL12AB0183B15,2,630,0.0031746031746031746
30223,7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOEBOWM12AB017F279,19,1416,0.013418079096045197
13140,a41d3edbc2798b6800fe15845a979150eb244b85,SOYGHUM12AB018139C,1,956,0.0010460251046025104
31430,93743199681d206189b5288a3cb421970e4cd872,SOWEWRL12A58A7961F,12,220,0.05454545454545454
18699,b182ae1f9af1ec3b6a0165a4bc9b45affa0f4180,SOPUELG12A6701D215,3,224,0.013392857142857142
6707,cd58f3d02bfa9e5df95971cde778593012241236,SOTSRUQ12A81C22359,2,471,0.004246284501061571
19945,ac4f4bf7db2d60ee8fdb4c382d7cf82ee58a14d4,SOXQYSC12A6310E908,84,1582,0.05309734513274336
11110,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SOXPFLM12A8AE48C50,3,1025,0.002926829268292683
6482,e3d45fa4071c85b044191cabf0284e74c744a037,SOZVVRE12A8C143150,1,304,0.003289473684210526
6300,0c68affd09224b5231f656c31aec29505da2f661,SOWCKVR12A8C142411,2,349,0.0057306590257879654
7061,ae552344f08d59c11b0a0b217f66b17ba9b37ba9,SOJTLHS12A8C13F633,6,338,0.01775147928994083
19931,ac4f4bf7db2d60ee8fdb4c382d7cf82ee58a14d4,SONYKOW12AB01849C9,1,1582,0.0006321112515802782
33522,22f6aae94643c2cea285413068f80274e7f1f75e,SOVDSJC12A58A7A271,27,1696,0.015919811320754717
21718,fe8b98246d279f71f7cb0d493cdedce2bbc30aae,SONDCOR12A8C13BA16,1,378,0.0026455026455026454
32137,a18aa09c5b8a1c03d03cdf6d8eb11c2bf5b907cd,SOWAACZ12A8C135AC1,2,807,0.0024783147459727386
29601,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOODHLO12AF72A1980,5,970,0.005154639175257732
27020,78ff529b40fa23594d41b0ea65d74083d21474b8,SOTXDCY12AF729A39B,13,411,0.031630170316301706
21326,dae08b6f200be684168b34d6aae3d518f4c5d142,SORKVID12A6D4FC6D2,2,527,0.003795066413662239
14417,f99a25251dfd3c44b629c3658bf6c0d0a7a3d0ce,SOWPLVJ12AB0183586,6,709,0.00846262341325811
32769,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOYGHOJ12A6701FFBA,6,1519,0.003949967083607637
10592,353e70f6690406aad7e51706bfd9df6aaab7ec55,SOMHEVM12A58A80951,7,287,0.024390243902439025
23985,4aa35a6181dc8ba9635790467dcf4f0d57fee0c0,SOMEUED12A6701DBEA,6,395,0.015189873417721518
23382,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOEYVHS12AB0181D31,1,550,0.0018181818181818182
9290,433f907cfd7e5febc71200438c107ee3989d6fac,SOUFTBI12AB0183F65,16,500,0.032
15385,bdfca47d03157d26f1404075172128a6f8a3d39e,SOUGOHW12AB018AEA3,4,506,0.007905138339920948
9989,4ae01afa8f2430ea0704d502bc7b57fb52164882,SOZBZSY12A6D4FA404,1,1386,0.0007215007215007215
18762,99259b34141119e5577009ae478cb9bf3f47f34d,SOAUWYT12A81C206F1,7,311,0.022508038585209004
25659,25f202e6e02803d3e2f19fea3f88293e24483196,SOSRIHB12A8C13608B,23,347,0.06628242074927954
34814,6c99ae7e53e91f7e839444b2f00c8503a4a10fcf,SOTEFFR12A8C144765,1,174,0.005747126436781609
25291,ad83013cbd32a74b6248a9304104edc14a2454c4,SOXILLO12A6310F1B6,2,250,0.008
9340,bd278ae17d500d28e5601ae0a6a86c02cae2ea19,SOUKJBT12A6701C4D6,7,291,0.024054982817869417
32681,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOQWYAQ12A6D4FB9A3,8,1519,0.005266622778143515
20848,8f60fbacfa3387330c6114aec91aff41adc3379b,SOOHCUB12A58A7AD2C,1,218,0.0045871559633027525
17491,ab792cde4fb868b3cf232791f173f7fd5e2ee83d,SOUFPNI12A8C142D19,1,411,0.0024330900243309003
3986,71dac99494dd7439a105d14f7597ae706b19c9ed,SOXLDLO12AB0186373,1,394,0.0025380710659898475
4953,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOUUZPU12A6701FB90,1,570,0.0017543859649122807
14674,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOMGVYU12A8C1314FF,11,597,0.018425460636515914
26688,003a5e3285141b1a54edbc51fbfa1cc922023aae,SOVLJHG12A81C21AA0,41,655,0.06259541984732825
13255,109eddbad1b4771c8a1a50899a5d1a91cfff69fa,SOPSOHT12A67AE0235,1,834,0.001199040767386091
28883,6c2baa9bfea08ed197d38b9d1606aa5ca57e11ce,SOSHJHA12AB0181410,2,624,0.003205128205128205
18257,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOQQQMM12A6310DFCC,30,3985,0.0075282308657465494
12633,1b7f854554b1720763e7b02470ba8d35b54c4358,SOOECND12A8C13A0EA,11,284,0.03873239436619718
4047,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SORKFPY12A8AE46AFB,1,265,0.0037735849056603774
16291,934438129c278fe6bb3de6a3275dba13891674ab,SOVOOSP12A6310F1AC,9,861,0.010452961672473868
35828,8ec7fd0c1acf1dbe44720e5eab44dbe524eb6caf,SOKUECJ12A6D4F6129,2,981,0.0020387359836901123
13125,a41d3edbc2798b6800fe15845a979150eb244b85,SOWFPLI12A6310DFA1,1,956,0.0010460251046025104
10407,b83e4bed18b28ba0beb5a0ff5079b0eb397ae509,SOYIOZB12A58A797FC,82,577,0.14211438474870017
13488,e0892dd1ac13bb10434b026372e7a0d2fae62444,SOYDTRQ12AF72A3D61,1,296,0.0033783783783783786
14624,bed4337ed5ec3f0e6bc195755847e5fcef35c5c3,SONQEYS12AF72AABC9,16,196,0.08163265306122448
19452,2eb0876f28b485ed457921f6514079bf6be1e0cf,SOVSGXX12A58A7F991,5,415,0.012048192771084338
21235,d973927bf4dc68e84e595f206f899631e74f5baa,SOSZJFV12AB01878CB,1,846,0.001182033096926714
9473,113255a012b2affeab62607563d03fbdf31b08e7,SORKFPY12A8AE46AFB,1,626,0.001597444089456869
3711,25f83a09541073b1bde62e6e513cb938d3b148de,SOQLUTQ12A8AE48037,2,1334,0.0014992503748125937
20562,9a285ec67a19e65bc86ff3a8b6b23463e579be3a,SOWCBKV12AC90732A6,1,1024,0.0009765625
34054,4cb4632e48cd8960dc113eae340adc402a0413cf,SOVFFSK12A6BD55C96,1,459,0.002178649237472767
31659,145f15885973e477a91d2fc560a63850622e0d9e,SOXYAUN12A58A7BE87,19,361,0.05263157894736842
6102,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOWSPUS12AC468BEE3,23,1259,0.018268467037331215
949,1aa4fd215aadb160965110ed8a829745cde319eb,SOUKJBT12A6701C4D6,2,272,0.007352941176470588
270,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOPDRWC12A8C141DDE,2,942,0.0021231422505307855
8173,46367bcdb3f6eb49bb5822d749d47f28cf91c041,SORWLTW12A670208FA,1,248,0.004032258064516129
29001,c6407c06bb11a4fc74b1dbbd4b4474d89581f08b,SOUFPNI12A8C142D19,6,763,0.007863695937090432
13163,c9f6fe7decdc7ca98d226717b4e3d660253c224f,SOLZEED12A6D4FA8C9,8,323,0.02476780185758514
35618,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOPPROJ12AB0184E18,6,1096,0.005474452554744526
20447,9535d0f428a17456258c0e8e16f6e7ca282ecaf7,SOWKGCO12AC4687E42,17,672,0.025297619047619048
477,283882c3d18ff2ad0e17124002ec02b847d06e9a,SOQIOXQ12AAF3B2A37,24,903,0.026578073089700997
31184,44bf2bb66daf59a20d7b7df64fda29ec16c74cb9,SOSUUQF12A6D4F8B2A,1,254,0.003937007874015748
35591,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOMGVYU12A8C1314FF,6,1096,0.005474452554744526
16927,d4a037cfe94cd2fc8b0e8c6109fe5a986a9de9a6,SOIROON12A6701E0B8,1,406,0.0024630541871921183
28314,bb0c93f971ee41a7bdfedcd9aad701bfadfca5c8,SOIZLKI12A6D4F7B61,5,1494,0.0033467202141900937
36562,f02ef1e670319151d2d27f4215fb16a973f7de2f,SODGJKH12AAA8C9487,1,386,0.0025906735751295338
4475,1fbb0f6de552dec6eff67288fbaf3efeae2a2427,SOZVCRW12A67ADA0B7,1,348,0.0028735632183908046
4240,fc05f377863a77d7784b02de2cc06cdecb85968b,SONVPTP12A6D4F7A34,2,239,0.008368200836820083
27828,0469bfcd3e17b383cbf1a362af8844a44339998d,SOTRDVJ12A8C13975E,18,671,0.026825633383010434
10459,6dd66914c6574b719c72cff866c9ba2fb596b3e1,SOQAJHW12AB0186004,2,579,0.0034542314335060447
22167,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOQBMFK12A8C13835B,1,931,0.0010741138560687433
26137,3a7b8d494de0d2ee3466c172e4713acaa1f27131,SOTCDXR12A679D7E5E,1,186,0.005376344086021506
5782,2f72cbcbf49aac438f614626d86c5e93efb82206,SOTUILE12A6D4FA444,3,197,0.015228426395939087
32578,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOFGJCW12AF72A812D,1,1519,0.0006583278472679394
7493,5a828f20d611efe2d818ca48edf3b792f4e69e66,SOCVTLJ12A6310F0FD,1,1190,0.0008403361344537816
11031,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SORFVMQ12AB0184135,2,1025,0.001951219512195122
415,45f06d9d15adbd8575a63e848b1f1c202afbf308,SOWCKVR12A8C142411,2,640,0.003125
21085,d8fed2e63f7d78824128282abc2e9a0a3fcfdfe0,SOUGAYN12A6D4F6E90,1,218,0.0045871559633027525
36442,f629b337d01f254e0d685ccc66ec2fd5ddba78d9,SOWOMMY127F8096DF9,2,258,0.007751937984496124
2061,360dfc77809fc2f4a5863eb59bcf4191de6635ef,SOQXNGV12A6701E312,1,276,0.0036231884057971015
28290,bb0c93f971ee41a7bdfedcd9aad701bfadfca5c8,SODLLYS12A8C13A96B,6,1494,0.004016064257028112
7309,2fa58dbe45db621eadad025c7bf3e30957eee321,SOOGNOZ12AAF3B2936,9,481,0.018711018711018712
18557,bbb4be7912be85f7d1761e4ac80898e67d6488ee,SOVGLTY12AF72A39CD,37,250,0.148
23455,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOTRSFZ12A8C142BF6,7,550,0.012727272727272728
26334,860fb8adde6bc5718f49cc995a8655be11c6536c,SOTUILE12A6D4FA444,4,268,0.014925373134328358
21333,dae08b6f200be684168b34d6aae3d518f4c5d142,SOSQQGF12A6310F0FB,4,527,0.007590132827324478
26123,3a7b8d494de0d2ee3466c172e4713acaa1f27131,SONHVVE12AB018D038,1,186,0.005376344086021506
7638,ceb2cb3d77d5ff423d93b5b52c74df5b133cee95,SONMBPQ12A6D4F95A3,18,468,0.038461538461538464
33923,e7775d30ad499fa204257d1246a7f87a6bfcc80f,SOOLWEJ12AB0186DA4,18,789,0.022813688212927757
4501,7b01590cce3cb5c11efb729f55551b9ce252a00d,SONHVVE12AB018D038,35,232,0.15086206896551724
6994,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SOQLUTQ12A8AE48037,1,1540,0.0006493506493506494
33595,18765abd13462c176d9ccc89e71bfc23265dfed7,SOTDKEJ12AB0187AAA,4,126,0.031746031746031744
36102,00fa0c8162aa95341f4da9defede8aae0675d3cc,SOLOFYI12A8C145F8D,2,600,0.0033333333333333335
9135,e04a9e4861256079476c25d655d97c1c5603b3cd,SOUGCDK12AC95F075F,1,419,0.002386634844868735
11423,a8f2a047d194d46d1631b8138529de1febfcbbd5,SOWNVIV12AB0184846,28,410,0.06829268292682927
19479,2eb0876f28b485ed457921f6514079bf6be1e0cf,SOZSZTY12A8C13B693,2,415,0.004819277108433735
19648,55874081c91a71d9f7a13cd9e9f1538e23874370,SOLGLUC12AB018A8FA,20,1445,0.01384083044982699
36976,e6e0f68e948d7bcbf2ed9c4506a40a139a5e7bc7,SOLGLUC12AB018A8FA,2,681,0.002936857562408223
28125,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOLLNTU12A6701CFDC,1,789,0.0012674271229404308
6220,82fed477acd885cc428c29f1423f1929582d0643,SONYKOW12AB01849C9,27,1296,0.020833333333333332
761,67874d1a189c83326c529e554be6f7acf55effae,SONIQRE12AF72A2B02,7,434,0.016129032258064516
14929,dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOFCPOU12A8C13BF40,1,118,0.00847457627118644
6361,f3825861e5575cf4206f883630754fa30c80721e,SOZYBGN12A8C13A93C,5,84,0.05952380952380952
2296,a15075a926c1998d91940f118342ba8356efc7d4,SOXFPND12AB017C9D1,2,512,0.00390625
33367,22f6aae94643c2cea285413068f80274e7f1f75e,SOERYLG12A6701F07F,5,1696,0.00294811320754717
1529,9c859962257112ad523f1d3c121d35191daa6d2b,SOSCIZP12AB0181D2F,2,703,0.002844950213371266
19083,3379f558a480a79694e02d7f5b079f9a647896b6,SOPGCOH12A8C139789,2,1040,0.0019230769230769232
28501,46fe52b28ab1afc6c99a13af8c0c722e534cefbf,SOOJJCT12A6310E1C0,6,115,0.05217391304347826
2915,da3890400751de76f0f05ef0e93aa1cd898e7dbc,SOOYDAZ12A58A7AE08,7,592,0.011824324324324325
25899,0aae6978a0342cf0c356aa8a28ec6516df684025,SOXDQPZ12A8C13F4FC,15,311,0.04823151125401929
26717,eead778628d156cb05b8712f6b1493ee4dba3c66,SOFRCGW12A81C21EA6,8,311,0.02572347266881029
20797,2e259fa6ebcc8b4df0ee93b8a9b94f3dce8b4272,SOSQQGF12A6310F0FB,14,428,0.03271028037383177
13179,c9f6fe7decdc7ca98d226717b4e3d660253c224f,SORVBEQ12A8C133D6B,3,323,0.009287925696594427
2614,fe2d77de7e57f3b3eedcf473545110b13ca03426,SOPAYPV12AB017DB0C,6,919,0.006528835690968444
8531,b460df238d3e65ad400a2b6aa546ec883e1f2e1c,SOUVGJL12AB017FC35,3,1084,0.0027675276752767526
23440,b7032f457c624e23113c39b2f9c444a961c3fdf8,SORKFPY12A8AE46AFB,2,550,0.0036363636363636364
11434,5bf800bef870a6c00532a1e67a15a715f80a7184,SOISNSU12AC468C0D8,23,822,0.027980535279805353
37363,d964fc033291078031d117ed10adfb615948256d,SOPXKYD12A6D4FA876,2,164,0.012195121951219513
2876,d8aace9308e530e0f1ef2a85258b62f8245be423,SOZCDWG12A6D4F81E1,2,419,0.00477326968973747
5983,7ffc14a55b6256c9fa73fc5c5761d210deb7f738,SOLRGVL12A8C143BC3,3,1259,0.0023828435266084196
35712,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOXFPND12AB017C9D1,4,1096,0.0036496350364963502
10797,4468ce74671606114d8fe94ebbd928b9e925d049,SOXTBGF12A6D4FB49C,1,573,0.0017452006980802793
